abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
nan,58e383df7c459f24986d840a,1328,by emma g fitzsimmons,article,at penn station rail mishap spurs large and lasting headache,new jersey transit long island rail road co delays transportation railroad accidents and safety commuting,3,metro,1,20170404 113035,unknown,commuters who take new jersey transit and long island rail road can expect major delays to continue through thursday,the new york times,news,httpswwwnytimescom20170404nyregionmessycommutefornjtransitandlirrridersadayafterderailmenthtml
nan,58e38e277c459f24986d842a,1611,by anne barnard and michael r gordon,article,chemical attack on syrians ignites worlds outrage,syria biological and chemical warfare assad bashar al idlib syria civilian casualties,3,foreign,1,20170404 121427,middle east,dozens of people including children were killed in the assault one of the worst atrocities in the syria conflict since president trump took office,the new york times,news,httpswwwnytimescom20170404worldmiddleeastsyriagasattackhtml
nan,58e398e47c459f24986d844b,1058,by michael greenstone,article,unknown,greenhouse gas emissions global warming insurance carbon dioxide,3,upshot,0,20170404 130015,unknown,how we calculate the social cost of carbon can protect us against disruptive climate change,the new york times,news,httpswwwnytimescom20170404upshotwhatfinancialmarketscanteachusaboutmanagingclimateriskshtml
president wilson asked congress to formally accept a state of war with germany in april 1917,58e3b7167c459f24986d84ab,185,by international herald tribune,blogpost,unknown,world war i 191418 wilson woodrow,0,foreign,0,20170404 150709,unknown,president wilson asked congress to formally accept a state of war with germany in april 1917,the new york times,blog,httpsihtretrospectiveblogsnytimescom201704041917americaisatwarwithgermany
nan,58e3c4f77c459f24986d84dd,1191,by pete wells,article,adventure is still on babbos menu,restaurants babbo manhattan ny restaurant batali mario bastianich joseph greenwich village manhattan ny,3,dining,5,20170404 160818,unknown,mario batalis greenwich village perennial has kept its robust style but lost a bit of the old finesse,the new york times,review,httpswwwnytimescom20170404diningbabboreviewpetewellshtml
nan,58e3cc227c459f24986d84f9,934,by nancy stearns bercaw,article,swimming in the fast lane,swimming age chronological,3,well,0,20170404 163856,move,i was a long way from the teenage athlete who dominated the pool back in the 80s how long would it take until i got her back,the new york times,news,httpswwwnytimescom20170404wellmoveswimminginthefastlanehtml
nan,58e3da4f7c459f24986d8523,210,by unknown,article,a national civics exam,democracy theory and philosophy perloff richard m,0,letters,22,20170404 173914,unknown,prof richard perloff says american democracy is imperiled and we need to revitalize civics education,the new york times,letter,httpswwwnytimescom20170404opinionanationalcivicsexamhtml
nan,58e3e87e7c459f24986d8554,1065,by peter baker,article,obama adviser is back in the political cross hairs,united states politics and government rice susan e trump donald j,3,national,11,20170404 183955,politics,ms rice denied wrongdoing after reports that she sought to learn the identities of associates of president trump swept up in the electronic monitoring of foreigners,the new york times,news,httpswwwnytimescom20170404uspoliticssusanriceobamatrumpleakhtml
nan,58e3ed457c459f24986d8568,1715,by christine muhlke,article,the hippies have won,cooking and cookbooks hippies restaurants vegetarianism katz sandor ellix bacon amanda chantal madison deborah,3,dining,1,20170404 185955,unknown,products and ideas surrounding eating health and wellness that seem like a 1970s flashback think turmeric and açai bowls have gone mainstream,the new york times,news,httpswwwnytimescom20170404dininghealthfoodhippiesrestaurantsvegetarianhtml
nan,58e3ed467c459f24986d8569,861,by rebecca sabky,article,check this box if youre a good person,admissions standards colleges and universities education k12 sat college admission test,3,oped,0,20170404 190011,unknown,on college applications every so often the kindness of a student cant help shining through,the new york times,oped,httpswwwnytimescom20170404opinioncheckthisboxifyoureagoodpersonhtml
nan,58e3f2707c459f24986d8584,717,by tejal rao,article,with couscous a chefs patience pays off,cooking and cookbooks couscous restaurants admony einat balaboosta manhattan ny restaurant,3,dining,4,20170404 192217,unknown,the chef plans a restaurant in the west village where this food will be the focus and fresh,the new york times,news,httpswwwnytimescom20170404diningcouscousrecipeeinatadmonykishkashhtml
nan,58e3f80e7c459f24986d859c,429,by david tanis,article,three peas and a grain playing well together,cooking and cookbooks pasta peas,3,dining,2,20170404 194618,unknown,pasta with peas a classic combination updated with farro spaghetti makes for a quick springtime dinner,the new york times,news,httpswwwnytimescom20170404diningancientgrainsfarropastarecipehtml
nan,58e404707c459f24986d85ca,480,by andrew rosenthal,article,how is fox news like the eagles,suits and litigation civil news and news media eagles the music group fox news channel shine william j 1963 ,3,oped,0,20170404 203907,unknown,both the network and the rock band are gifts to the nation according to the copresident of fox,the new york times,oped,httpswwwnytimescom20170404opinionhowisfoxnewsliketheeagleshtml
nan,58e433887c459f24986d8651,67,by patti costello,article,tired of all the hamilton talk,hamilton play,0,metro,18,20170405 000002,unknown,a girl tells her mother she doesnt like one of her friends anymore and not for a sinister reason,the new york times,brief,httpswwwnytimescom20170404nyregionmetropolitandiarytiredofallthehamiltontalkhtml
nan,58e43fde7c459f24986d866d,724,by the editorial board,article,the supreme court as partisan tool,united states politics and government filibusters and debate curbs supreme court us gorsuch neil m republican party democratic party garland merrick b mcconnell mitch senate house of representatives,3,editorial,22,20170405 005238,unknown,the judicial confirmation process is mirroring the mess in congress,the new york times,editorial,httpswwwnytimescom20170404opinionthesupremecourtaspartisantoolhtml
nan,58e444817c459f24986d8677,877,by erica l green,article,2 picks for education dept raise fears on civil rights,trump donald j united states politics and government appointments and executive changes education department us muniz carlos g jackson candice e,3,national,11,20170405 011224,politics,the two selections for highprofile posts both lawyers have legal records on sexual assault that have alarmed some advocates,the new york times,news,httpswwwnytimescom20170404uspoliticscarlosmunizcandacejacksoneducationhtml
nan,58e447087c459f24986d867e,1189,by peter baker,article,for trump a focus on us interests and a disdain for moralizing,trump donald j united states international relations syria assad bashar al united states politics and government,3,foreign,1,20170405 012310,politics,where other american presidents might have used the gas attack in syria to call for the departure of bashar alassad mr trumps spokesman dismissed the notion as impractical,the new york times,news analysis,httpswwwnytimescom20170404uspoliticssyriabasharalassadtrumphtml
nan,58e44fab7c459f24986d8691,725,by deb amlen,article,at the center of the universe,crossword puzzles,3,games,0,20170405 020004,unknown,alex eatonsalners returns with a controversial character by crossword standards anyway,the new york times,news,httpswwwnytimescom20170404crosswordsatthecenteroftheuniversemexicanpresidentgreekpoethtml
nan,58e45dbb7c459f24986d86a9,1247,by mike hale,article,the americans season 5 episode 5 recap whole lotta shakin,television the americans tv program,3,culture,0,20170405 030003,television,philips existential crisis reached what looked like a tipping point this week,the new york times,news,httpswwwnytimescom20170404artstelevisiontheamericanslotus123recaphtml
nan,58e488647c459f24986d86f5,100,by katherine schulten,article,the badger and the cow,,0,learning,0,20170405 060202,unknown,here are two writing prompts  one scientific and the other creative  to respond to an intriguing video,the new york times,news,httpswwwnytimescom20170405learningthebadgerandthecowhtml
nan,58e49b077c459f24986d8719,793,by frank bruni,article,jared kushner man of steel,united states politics and government kushner jared trump donald j,3,oped,23,20170405 072121,unknown,the presidents faith in his soninlaw is magical thinking,the new york times,oped,httpswwwnytimescom20170405opinionjaredkushnermanofsteelhtml
nan,58e49b097c459f24986d871c,1640,by david bornstein,article,a howto book for wielding civic power,tea party movement libertarianism us politics colleges and universities yale university generation citizen amherst mass seattle wash demonstrations protests and riots,3,oped,0,20170405 072122,unknown,want to instigate change form or join a club know the issues gather money and allies and exercise your political muscle,the new york times,oped,httpswwwnytimescom20170405opinionahowtobookforwieldingcivicpowerhtml
nan,58e49b077c459f24986d871b,1217,by ross douthat,article,in search of a good emperor,united states politics and government trump donald j putin vladimir v erdogan recep tayyip assad bashar al immigration and emigration minorities royal families presidents and presidency us,3,oped,0,20170405 072122,unknown,diversitys threat to democracy and the leadership we need,the new york times,oped,httpswwwnytimescom20170405opinioninsearchofagoodemperorhtml
