Unnamed: 0,abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
66,,58e349707c459f24986d8366,866,by randolph bracy,article,florida’s vengeful governor,"['capital punishment', 'blacks', 'ayala, aramis d', 'clayton, debra (orlando, fla, police officer)', 'loyd, markeith', 'scott, richard l', 'florida']",3,oped,27,2017-04-04 07:21:14,unknown,rick scott is punishing a prosecutor who took a stand against the death penalty.,the new york times,op-ed,https://www.nytimes.com/2017/04/04/opinion/floridas-vengeful-governor.html
67,,58e349707c459f24986d8365,806,by david leonhardt,article,how to end the politicization of the courts,"['federal courts (us)', 'republican party', 'filibusters and debate curbs', 'courts and the judiciary', 'garland, merrick b', 'gorsuch, neil m', 'democratic party', 'supreme court (us)']",3,oped,26,2017-04-04 07:21:14,unknown,hint: voting to confirm neil gorsuch won’t do it.,the new york times,op-ed,https://www.nytimes.com/2017/04/04/opinion/how-to-end-the-politicization-of-the-courts.html
68,,58e349707c459f24986d8364,1358,by david j. garrow,article,when dr. king came out against vietnam,"['vietnam war', 'king, martin luther jr', 'civil rights movement (1954-68)', 'speeches and statements', 'riverside church', 'vietnam', 'johnson, lyndon baines']",3,oped,27,2017-04-04 07:21:15,unknown,"fifty years ago, he delivered the most politically charged speech of his life. he was ahead of his time.",the new york times,op-ed,https://www.nytimes.com/2017/04/04/opinion/when-martin-luther-king-came-out-against-vietnam.html
69,eric gyamfi&#8217;s project &#8220;just like us&#8221; is an antidote to prescribed narratives for the l.g.b.t. community in his native ghana.,58e354247c459f24986d8387,710,by jake naughton,blogpost,unknown,"['discrimination', 'photography', 'ghana', 'gyamfi, eric']",3,unknown,0,2017-04-04 08:00:05,unknown,eric gyamfi&#8217;s project &#8220;just like us&#8221; is an antidote to prescribed narratives for the l.g.b.t. community in his native ghana.,the new york times,blog,https://lens.blogs.nytimes.com/2017/04/04/photos-celebrate-ghana-lgbt-community/
70,,58e3591d7c459f24986d8391,1195,by owen jones,article,britain’s trains don’t run on time. blame capitalism.,"['organized labor', 'delays (transportation)', 'privatization', 'railroads', 'commuting', 'nationalization of industry', 'conservative party (great britain)', 'major, john', 'blair, tony', 'great britain', 'london (england)']",3,oped,0,2017-04-04 08:28:07,unknown,"the government won’t recognize it, but railway privatization has been a costly fiasco.",the new york times,op-ed,https://www.nytimes.com/2017/04/04/opinion/why-britains-trains-dont-run-on-time-capitalism.html
71,,58e359927c459f24986d8392,305,by caroline crosson gilpin,article,questions for: ‘no license plates here: using art to transcend prison walls’,[],3,learning,0,2017-04-04 08:30:02,unknown,"how do the arts help prison inmates while serving time, and when they are released?",the new york times,news,https://www.nytimes.com/2017/04/04/learning/questions-for-no-license-plates-here-using-art-to-transcend-prison-walls.html
72,,58e3609a7c459f24986d83a6,1551,by jenna wortham,article,unknown,"['cyberharassment', 'computers and the internet', 'computer security', 'sexual harassment']",3,magazine,18,2017-04-04 09:00:03,unknown,the answer might stretch back to the founding principles of the web.,the new york times,news,https://www.nytimes.com/2017/04/04/magazine/why-cant-silicon-valley-fix-online-harassment.html
73,,58e360977c459f24986d83a2,379,by nitsuh abebe,article,unknown,"['mount eerie (music group)', 'elverum, phil', 'a crow looked at me (album)', 'death and dying']",3,magazine,17,2017-04-04 09:00:03,unknown,is there any meaning to be found in a loved one’s death?,the new york times,news,https://www.nytimes.com/2017/04/04/magazine/new-sentences-from-forest-fire-by-mount-eerie.html
74,,58e360997c459f24986d83a5,1493,by carina chocano,article,dry spell,"['english language', 'slang', 'nunes, devin g', 'trump, donald j', 'united states politics and government']",3,magazine,15,2017-04-04 09:00:04,unknown,"after years of mocking one another’s neediness and embarrassing overeagerness, we’ve started to see it in our politicians too.",the new york times,news,https://www.nytimes.com/2017/04/04/magazine/its-easy-to-be-called-thirsty-on-social-media-what-about-on-capitol-hill.html
75,,58e360997c459f24986d83a3,635,by caroline crosson gilpin,article,"are there subjects that should be off-limits to artists, or to certain artists in particular?",[],3,learning,0,2017-04-04 09:00:04,unknown,"does an artist’s race, ethnicity, religion or gender matter when creating art about a subject not about his or her own type?",the new york times,letter,https://www.nytimes.com/2017/04/04/learning/subjects-off-limit-artists-dana-schutz-henry-taylor.html
76,,58e3609b7c459f24986d83a9,7255,by jonathan mahler,article,‘that is great television’,"['cnn', 'the apprentice (tv program)', 'trump, donald j', 'zucker, jeff', 'nbcuniversal', 'tapper, jake', 'united states politics and government']",3,magazine,40,2017-04-04 09:00:04,unknown,inside the strange symbiosis between jeff zucker and the president he helped create.,the new york times,news,https://www.nytimes.com/2017/04/04/magazine/cnn-had-a-problem-donald-trump-solved-it.html
77,,58e360b47c459f24986d83af,2642,by laura pappano,article,thinking in code,"['computers and the internet', 'colleges and universities', 'children and childhood']",3,edlife,18,2017-04-04 09:00:28,education life,"computational thinking — approaching problems the way a programmer would — is captivating educators, from kindergarten teachers to college professors.",the new york times,news,https://www.nytimes.com/2017/04/04/education/edlife/teaching-students-computer-code.html
78,,58e367b27c459f24986d83c2,941,by justin wolfers,article,how gorsuch’s influence could be greater than his vote,"['supreme court (us)', 'gorsuch, neil m', 'courts and the judiciary', 'decisions and verdicts']",3,upshot,12,2017-04-04 09:30:23,unknown,"a study finds the presence of a liberal or conservative justice can move the entire court left or right, and not only with their own vote.",the new york times,news,https://www.nytimes.com/2017/04/04/upshot/how-gorsuchs-influence-could-be-bigger-than-his-single-vote.html
79,,58e36e6b7c459f24986d83d5,1148,by jonathan wolfe,article,new york today: how to ease a hangover,[],3,metro,0,2017-04-04 09:59:01,unknown,"tuesday: remedies for the morning after, deplorable weather, and blossoming cherry trees.",the new york times,briefing,https://www.nytimes.com/2017/04/04/nyregion/new-york-today-how-to-ease-a-hangover.html
80,,58e372a57c459f24986d83e1,861,by roger cohen,article,trump’s gifts to china,"['international trade and world market', 'lee hsien loong', 'xi jinping', 'trump, donald j']",3,oped,0,2017-04-04 10:17:06,unknown,the trump foreign policy: shout loud and carry a little stick.,the new york times,op-ed,https://www.nytimes.com/2017/04/04/opinion/trumps-gifts-to-china.html
81,,58e383df7c459f24986d840a,1328,by emma g. fitzsimmons,article,"at penn station, rail mishap spurs large and lasting headache","['new jersey transit', 'long island rail road co', 'delays (transportation)', 'railroad accidents and safety', 'commuting']",3,metro,1,2017-04-04 11:30:35,unknown,commuters who take new jersey transit and long island rail road can expect major delays to continue through thursday.,the new york times,news,https://www.nytimes.com/2017/04/04/nyregion/messy-commute-for-nj-transit-and-lirr-riders-a-day-after-derailment.html
82,,58e38e277c459f24986d842a,1611,by anne barnard and michael r. gordon,article,chemical attack on syrians ignites world’s outrage,"['syria', 'biological and chemical warfare', 'assad, bashar al-', 'idlib (syria)', 'civilian casualties']",3,foreign,1,2017-04-04 12:14:27,middle east,"dozens of people including children were killed in the assault, one of the worst atrocities in the syria conflict since president trump took office.",the new york times,news,https://www.nytimes.com/2017/04/04/world/middleeast/syria-gas-attack.html
83,,58e398e47c459f24986d844b,1058,by michael greenstone,article,unknown,"['greenhouse gas emissions', 'global warming', 'insurance', 'carbon dioxide']",3,upshot,0,2017-04-04 13:00:15,unknown,how we calculate the social cost of carbon can protect us against disruptive climate change.,the new york times,news,https://www.nytimes.com/2017/04/04/upshot/what-financial-markets-can-teach-us-about-managing-climate-risks.html
84,"president wilson asked congress to formally accept a state of war with germany, in april 1917.",58e3b7167c459f24986d84ab,185,by international herald tribune,blogpost,unknown,"['world war i (1914-18)', 'wilson, woodrow']",0,foreign,0,2017-04-04 15:07:09,unknown,"president wilson asked congress to formally accept a state of war with germany, in april 1917.",the new york times,blog,https://iht-retrospective.blogs.nytimes.com/2017/04/04/1917-america-is-at-war-with-germany/
85,,58e3c4f77c459f24986d84dd,1191,by pete wells,article,adventure is still on babbo’s menu,"['restaurants', 'babbo (manhattan, ny, restaurant)', 'batali, mario', 'bastianich, joseph', 'greenwich village (manhattan, ny)']",3,dining,5,2017-04-04 16:08:18,unknown,mario batali’s greenwich village perennial has kept its robust style but lost a bit of the old finesse.,the new york times,review,https://www.nytimes.com/2017/04/04/dining/babbo-review-pete-wells.html
86,,58e3cc227c459f24986d84f9,934,by nancy stearns bercaw,article,swimming in the fast lane,"['swimming', 'age, chronological']",3,well,0,2017-04-04 16:38:56,move,i was a long way from the teenage athlete who dominated the pool back in the ‘80s. how long would it take until i got her back?,the new york times,news,https://www.nytimes.com/2017/04/04/well/move/swimming-in-the-fast-lane.html
87,,58e3da4f7c459f24986d8523,210,by unknown,article,a national civics exam,"['democracy (theory and philosophy)', 'perloff, richard m']",0,letters,22,2017-04-04 17:39:14,unknown,prof. richard perloff says “american democracy is imperiled” and we need to revitalize civics education.,the new york times,letter,https://www.nytimes.com/2017/04/04/opinion/a-national-civics-exam.html
88,,58e3e87e7c459f24986d8554,1065,by peter baker,article,obama adviser is back in the political cross hairs,"['united states politics and government', 'rice, susan e', 'trump, donald j']",3,national,11,2017-04-04 18:39:55,politics,ms. rice denied wrongdoing after reports that she sought to learn the identities of associates of president trump swept up in the electronic monitoring of foreigners.,the new york times,news,https://www.nytimes.com/2017/04/04/us/politics/susan-rice-obama-trump-leak.html
89,,58e3ed457c459f24986d8568,1715,by christine muhlke,article,the hippies have won,"['cooking and cookbooks', 'hippies', 'restaurants', 'vegetarianism', 'katz, sandor ellix', 'bacon, amanda chantal', 'madison, deborah']",3,dining,1,2017-04-04 18:59:55,unknown,"products and ideas surrounding eating, health and wellness that seem like a 1970s flashback (think turmeric and açai bowls) have gone mainstream.",the new york times,news,https://www.nytimes.com/2017/04/04/dining/health-food-hippies-restaurants-vegetarian.html
90,,58e3ed467c459f24986d8569,861,by rebecca sabky,article,check this box if you’re a good person,"['admissions standards', 'colleges and universities', 'education (k-12)', 'sat (college admission test)']",3,oped,0,2017-04-04 19:00:11,unknown,"on college applications, every so often, the kindness of a student can’t help shining through.",the new york times,op-ed,https://www.nytimes.com/2017/04/04/opinion/check-this-box-if-youre-a-good-person.html
91,,58e3f2707c459f24986d8584,717,by tejal rao,article,"with couscous, a chef’s patience pays off","['cooking and cookbooks', 'couscous', 'restaurants', 'admony, einat', 'balaboosta (manhattan, ny, restaurant)']",3,dining,4,2017-04-04 19:22:17,unknown,the chef plans a restaurant in the west village where this food will be the focus and fresh.,the new york times,news,https://www.nytimes.com/2017/04/04/dining/couscous-recipe-einat-admony-kish-kash.html
92,,58e3f80e7c459f24986d859c,429,by david tanis,article,"three peas and a grain, playing well together","['cooking and cookbooks', 'pasta', 'peas']",3,dining,2,2017-04-04 19:46:18,unknown,"pasta with peas, a classic combination updated with farro spaghetti, makes for a quick springtime dinner.",the new york times,news,https://www.nytimes.com/2017/04/04/dining/ancient-grains-farro-pasta-recipe.html
